Park Code,Category,Order,Family,Taxa Code,Scientific Name,Synonyms,Common Name,Occurrence,Occurrence Tags,Abundance,Nativeness,Nativeness Tags,Record Status
ACAD,Vascular Plant,Poales,Poaceae,147336,Poa pratensis,,Kentucky Bluegrass,Present,,Common,Non-native,,Approved
ACAD,Vascular Plant,Poales,Poaceae,206559,Poa pratensis ssp. angustifolia,,Slender-leaved Bluegrass,Not In Park,Historical,,Non-native,,Approved
ACAD,Vascular Plant,Poales,Poaceae,148110,Poa saltuensis,,Meadow Grass,Not In Park,Historical,,Native,,Approved
ACAD,Vascular Plant,Poales,Poaceae,148168,Puccinellia fasciculata,,Torrey Alkaligrass,Unconfirmed,,,Native,,Approved
ACAD,Vascular Plant,Poales,Poaceae,293286,Puccinellia maritima,,Common Alkali Grass,Unconfirmed,,,Native,,Approved
ACAD,Vascular Plant,Poales,Poaceae,206052,Puccinellia tenella ssp. alaskana,,Tundra Alkaligrass,Present,,Occasional,Native,,Approved
ACAD,Vascular Plant,Poales,Poaceae,145166,Schizachne purpurascens,,"false melic, false melic grass",Not In Park,Historical,,Native,,Approved
ACAD,Vascular Plant,Poales,Poaceae,145997,Schizachyrium scoparium,,"Broom Beardgrass, Bluestem",Present,,Occasional,Native,,Approved
ACAD,Vascular Plant,Poales,Poaceae,146013,Secale cereale,,Rye,Unconfirmed,,,Non-native,,Approved
ACAD,Vascular Plant,Poales,Poaceae,139262,Setaria italica,,German Millet,Unconfirmed,,,Non-native,,Approved
ACAD,Vascular Plant,Poales,Poaceae,162809,Setaria pumila,,Foxtail,Present,,Uncommon,Non-native,,Approved
ACAD,Vascular Plant,Poales,Poaceae,139244,Setaria viridis,,Millet,Present,,Occasional,Non-native,,Approved
ACAD,Vascular Plant,Poales,Poaceae,139283,Spartina alterniflora,,Salt-water Cord Grass,Present,,Occasional,Native,,Approved
ACAD,Vascular Plant,Poales,Poaceae,139288,Spartina patens,,Salt-mMeadow Grass,Present,,Occasional,Native,,Approved
ACAD,Vascular Plant,Poales,Poaceae,139289,Spartina pectinata,,Fresh-water Cord Grass,Present,,Uncommon,Native,,Approved
ACAD,Vascular Plant,Poales,Poaceae,139291,Spartina X caespitosa,,Marsh Cord Grass,Unconfirmed,,,Native,,Approved
ACAD,Vascular Plant,Poales,Poaceae,162536,Torreyochloa pallida,,Pale Mannagrass,Unconfirmed,,,Native,,Approved
ACAD,Vascular Plant,Poales,Poaceae,139313,Trisetum spicatum,,narrow false oat,Unconfirmed,,,Native,,Approved
ACAD,Vascular Plant,Poales,Poaceae,146727,Triticum aestivum,,Wheat,Unconfirmed,,,Non-native,,Approved
ACAD,Vascular Plant,Poales,Poaceae,139341,Zizania aquatica,,Wild Rice,Present,,Uncommon,Native,,Approved
ACAD,Vascular Plant,Poales,Typhaceae,147646,Sparganium americanum,,Lesser Bur Reed,Present,,Occasional,Native,,Approved
ACAD,Vascular Plant,Poales,Typhaceae,147654,Sparganium androcladum,,Bur Reed,Not In Park,Historical,,Native,,Approved
ACAD,Vascular Plant,Poales,Typhaceae,147651,Sparganium angustifolium,,Narrow-leaved Bur Reed,Present,,Occasional,Native,,Approved
ACAD,Vascular Plant,Poales,Typhaceae,164009,Sparganium erectum,,Bur Reed,Present,,Uncommon,Native,,Approved
ACAD,Vascular Plant,Poales,Typhaceae,147655,Sparganium fluctuans,,Bur Reed,Present,,Occasional,Native,,Approved
ACAD,Vascular Plant,Poales,Typhaceae,168345,Sparganium natans,,Least Bur Reed,Present,,Uncommon,Native,,Approved
ACAD,Vascular Plant,Poales,Typhaceae,147659,Typha angustifolia,,Narrow-leaved Cattail,Present,,Rare,Native,,Approved
ACAD,Vascular Plant,Poales,Typhaceae,147660,Typha latifolia,,Common Cattail,Present,,Occasional,Native,,Approved
ACAD,Vascular Plant,Poales,Xyridaceae,142343,Xyris difformis,,Yellow-eyed Grass,Present,,Rare,Native,,Approved
ACAD,Vascular Plant,Poales,Xyridaceae,142353,Xyris montana,,Dwarf Yellow-eyed Grass,Present,,Uncommon,Native,,Approved
ACAD,Vascular Plant,Polypodiales,Aspleniaceae,75927,Asplenium trichomanes,,Maidenhair Spleenwort,Present,,Rare,Native,,Approved
ACAD,Vascular Plant,Polypodiales,Athyriaceae,79029,Athyrium filix-femina ssp. angustum,,Lady Fern,Present,,Occasional,Native,,Approved
ACAD,Vascular Plant,Polypodiales,Athyriaceae,157148,Deparia acrostichoides,,Silvery Spleenwort,Present,,Rare,Native,,Approved
ACAD,Vascular Plant,Polypodiales,Blechnaceae,85436,Woodwardia virginica,,Virginian Chain Fern,Present,,Rare,Native,,Approved
ACAD,Vascular Plant,Polypodiales,Cystopteridaceae,84468,Cystopteris fragilis,,Upland Brittle Fern,Present,,Rare,Native,,Approved
ACAD,Vascular Plant,Polypodiales,Cystopteridaceae,156241,Cystopteris tenuis,,Upland Brittle Fern,Unconfirmed,,,Native,,Approved
ACAD,Vascular Plant,Polypodiales,Cystopteridaceae,83130,Gymnocarpium dryopteris,,"Oak Fern, Triplet Fern",Present,,Occasional,Native,,Approved
ACAD,Vascular Plant,Polypodiales,Dennstaedtiaceae,85503,Dennstaedtia punctilobula,,Hay-scented Fern,Present,,Common,Native,,Approved
ACAD,Vascular Plant,Polypodiales,Dennstaedtiaceae,217043,Pteridium aquilinum var. latiusculum,,Eastern Bracken,Present,,Common,Native,,Approved
ACAD,Vascular Plant,Polypodiales,Dryopteridaceae,79473,Dryopteris campyloptera,,Mountain Wood Fern,Present,,Occasional,Native,,Approved
ACAD,Vascular Plant,Polypodiales,Dryopteridaceae,154417,Dryopteris carthusiana,,Toothed Wood Fern,Present,,Common,Native,,Approved
ACAD,Vascular Plant,Polypodiales,Dryopteridaceae,79507,Dryopteris clintoniana,,Clinton's Wood Fern,Present,,Uncommon,Native,,Approved
ACAD,Vascular Plant,Polypodiales,Dryopteridaceae,79518,Dryopteris cristata,,Crested Wood Fern,Present,,Occasional,Native,,Approved
ACAD,Vascular Plant,Polypodiales,Dryopteridaceae,79573,Dryopteris fragrans,,Fragrant Cliff Fern,Present,,Rare,Native,,Approved
ACAD,Vascular Plant,Polypodiales,Dryopteridaceae,80398,Dryopteris intermedia,,Evergreen Wood Fern,Present,,Common,Native,,Approved
ACAD,Vascular Plant,Polypodiales,Dryopteridaceae,80432,Dryopteris marginalis,,Marginal Shield Fern,Present,,Common,Native,,Approved
ACAD,Vascular Plant,Polypodiales,Dryopteridaceae,80509,Dryopteris X triploidea,,wood fern,Not In Park,Historical,,Native,,Approved
ACAD,Vascular Plant,Polypodiales,Dryopteridaceae,80311,Polystichum acrostichoides,,Christmas Fern,Present,,Occasional,Native,,Approved
ACAD,Vascular Plant,Polypodiales,Onocleaceae,76674,Onoclea sensibilis,,"Sensitive Fern, Beadfern",Present,,Common,Native,,Approved
ACAD,Vascular Plant,Polypodiales,Polypodiaceae,157672,Polypodium appalachianum,,Appalachian polypody,Present,,Occasional,Native,,Approved
ACAD,Vascular Plant,Polypodiales,Polypodiaceae,76250,Polypodium virginianum,,Rock Polypody,Present,,Occasional,Native,,Approved
ACAD,Vascular Plant,Polypodiales,Thelypteridaceae,160700,Phegopteris connectilis,,"Long Beech Fern, Spearhead Fern",Present,,Occasional,Native,,Approved
ACAD,Vascular Plant,Polypodiales,Thelypteridaceae,77265,Thelypteris noveboracensis,,New York Fern,Present,,Common,Native,,Approved
ACAD,Vascular Plant,Polypodiales,Thelypteridaceae,219890,Thelypteris palustris var. pubescens,,Marsh Fern,Present,,Occasional,Native,,Approved
ACAD,Vascular Plant,Polypodiales,Thelypteridaceae,78191,Thelypteris simulata,,Massachusetts Fern,Unconfirmed,,,Native,,Approved
ACAD,Vascular Plant,Polypodiales,Woodsiaceae,84658,Woodsia ilvensis,,Rusty Woodsia,Present,,Uncommon,Native,,Approved
ACAD,Vascular Plant,Ranunculales,Berberidaceae,96537,Berberis thunbergii,,Japanese Barberry,Present,,Occasional,Non-native,,Approved
ACAD,Vascular Plant,Ranunculales,Berberidaceae,96559,Berberis vulgaris,,Common Barberry,Present,,Uncommon,Non-native,,Approved
ACAD,Vascular Plant,Ranunculales,Papaveraceae,101329,Adlumia fungosa,,"Allegheny vine, climbing fumitory, mountain-fringe",Present,,Rare,Native,,Approved
ACAD,Vascular Plant,Ranunculales,Papaveraceae,153799,Chelidonium majus,,Celandine,Present,,Uncommon,Non-native,,Approved
ACAD,Vascular Plant,Ranunculales,Papaveraceae,100216,Corydalis sempervirens,,Pale or Pink Corydalis,Present,,Uncommon,Native,,Approved
ACAD,Vascular Plant,Ranunculales,Papaveraceae,287445,Fumaria officinalis,,Fumitory,Unconfirmed,,,Non-native,,Approved
ACAD,Vascular Plant,Ranunculales,Ranunculaceae,95187,Actaea pachypoda,,"White Baneberry, Doll's Eyes",Present,,Uncommon,Native,,Approved
ACAD,Vascular Plant,Ranunculales,Ranunculaceae,95198,Actaea rubra,,Red Baneberry,Present,,Uncommon,Native,,Approved
ACAD,Vascular Plant,Ranunculales,Ranunculaceae,90449,Anemone quinquefolia,,"Wood Anemone, Windflower",Present,,Occasional,Native,,Approved
ACAD,Vascular Plant,Ranunculales,Ranunculaceae,96201,Aquilegia canadensis,,Wild Columbine,Present,,Uncommon,Native,,Approved
ACAD,Vascular Plant,Ranunculales,Ranunculaceae,97207,Aquilegia vulgaris,,Garden Columbine,Present,,Uncommon,Non-native,,Approved
ACAD,Vascular Plant,Ranunculales,Ranunculaceae,91048,Caltha palustris,,"Marsh Marigold, Cowslip",Unconfirmed,,,Native,,Approved
ACAD,Vascular Plant,Ranunculales,Ranunculaceae,93925,Clematis virginiana,,Virgin's Bower,Unconfirmed,,,Native,,Approved
ACAD,Vascular Plant,Ranunculales,Ranunculaceae,98736,Coptis trifolia,,Goldthread,Present,,Common,Native,,Approved
ACAD,Vascular Plant,Ranunculales,Ranunculaceae,92438,Ranunculus abortivus,,Small-flowered Crowfoot,Unconfirmed,,,Native,,Approved
ACAD,Vascular Plant,Ranunculales,Ranunculaceae,94560,Ranunculus acris,,Tall Buttercup,Present,,Common,Unknown,,Approved
ACAD,Vascular Plant,Ranunculales,Ranunculaceae,292998,Ranunculus aquatilis var. diffusus,,White Water Buttercup,Unconfirmed,,,Native,,Approved
ACAD,Vascular Plant,Ranunculales,Ranunculaceae,95479,Ranunculus bulbosus,,Bulbous Buttercup,Unconfirmed,,,Unknown,,Approved
ACAD,Vascular Plant,Ranunculales,Ranunculaceae,96869,Ranunculus cymbalaria,,Seaside Crowfoot,Unconfirmed,,,Native,,Approved
ACAD,Vascular Plant,Ranunculales,Ranunculaceae,236578,Ranunculus flammula var. reptans,,Creeping Spearwort,Present,,Rare,Native,,Approved
ACAD,Vascular Plant,Ranunculales,Ranunculaceae,89133,Ranunculus recurvatus,,Hooked Crowfoot,Unconfirmed,,,Unknown,,Approved
ACAD,Vascular Plant,Ranunculales,Ranunculaceae,89144,Ranunculus repens,,Creeping Buttercup,Present,,Common,Non-native,,Approved
ACAD,Vascular Plant,Ranunculales,Ranunculaceae,91519,Thalictrum pubescens,,Tall Meadow Rue,Present,,Occasional,Native,,Approved
ACAD,Vascular Plant,Ranunculales,Ranunculaceae,94924,Xanthorhiza simplicissima,,Shrub Yellowroot,Present,,Rare,Non-native,,Approved
ACAD,Vascular Plant,Rosales,Cannabaceae,100751,Humulus lupulus,,Common Hop,Present,,Uncommon,Native,,Approved
ACAD,Vascular Plant,Rosales,Rhamnaceae,161885,Frangula alnus,,Alder Buckthorn,Present,,Occasional,Non-native,,Approved
ACAD,Vascular Plant,Rosales,Rhamnaceae,124803,Rhamnus cathartica,,Common Buckthorn,Unconfirmed,,,Non-native,,Approved
ACAD,Vascular Plant,Rosales,Rosaceae,129567,Agrimonia gryposepala,,Agrimony,Not In Park,Historical,,Native,,Approved
ACAD,Vascular Plant,Rosales,Rosaceae,129585,Amelanchier arborea,,Common Shadbush,Present,,Occasional,Native,,Approved
ACAD,Vascular Plant,Rosales,Rosaceae,129586,Amelanchier bartramiana,,Mountain Shadbush,Present,,Uncommon,Native,,Approved
ACAD,Vascular Plant,Rosales,Rosaceae,129587,Amelanchier canadensis,,Swamp Shadbush,Present,,Occasional,Native,,Approved
ACAD,Vascular Plant,Rosales,Rosaceae,129589,Amelanchier interior,,Shadbush,Present,,Rare,Native,,Approved
ACAD,Vascular Plant,Rosales,Rosaceae,92988,Amelanchier laevis,,Smooth Shadbush,Present,,Common,Native,,Approved
ACAD,Vascular Plant,Rosales,Rosaceae,92989,Amelanchier nantucketensis,,Shadbush,Present,,Rare,Native,,Approved
ACAD,Vascular Plant,Rosales,Rosaceae,129594,Amelanchier sanguinea,,Gaspe Shadbush,Unconfirmed,,,Native,,Approved
ACAD,Vascular Plant,Rosales,Rosaceae,291779,Amelanchier stolonifera,,Running Shadbush,Present,,Occasional,Native,,Approved
ACAD,Vascular Plant,Rosales,Rosaceae,129590,Amelanchier X intermedia,,Shadbush,Present,,Occasional,Native,,Approved
ACAD,Vascular Plant,Rosales,Rosaceae,91112,Argentina anserina,,Silverweed,Present,,Occasional,Native,,Approved
ACAD,Vascular Plant,Rosales,Rosaceae,91118,Argentina egedii ssp. groenlandica,,Coastal Silverweed,Unconfirmed,,,Native,,Approved
ACAD,Vascular Plant,Rosales,Rosaceae,129607,Aruncus dioicus,,Goat's Beard,Present,,Uncommon,Non-native,,Approved
ACAD,Vascular Plant,Rosales,Rosaceae,155907,Comarum palustre,,"Marsh Cinquefoil, Purple Cinquefoil",Present,,Rare,Native,,Approved
ACAD,Vascular Plant,Rosales,Rosaceae,125355,Crataegus brainerdii,,Hawthorn,Not In Park,Historical,,Native,,Approved
ACAD,Vascular Plant,Rosales,Rosaceae,177489,Crataegus brunetiana,,Hawthorn,Unconfirmed,,,Native,,Approved
ACAD,Vascular Plant,Rosales,Rosaceae,125357,Crataegus chrysocarpa,,Hawthorn,Unconfirmed,,,Native,,Approved
ACAD,Vascular Plant,Rosales,Rosaceae,125362,Crataegus crus-galli,,Hawthorn,Present,,Uncommon,Native,,Approved
ACAD,Vascular Plant,Rosales,Rosaceae,152524,Crataegus jonesiae,,Hawthorn,Present,,Uncommon,Native,,Approved
ACAD,Vascular Plant,Rosales,Rosaceae,178503,Crataegus macracantha,,Hawthorn,Unconfirmed,,,Native,,Approved
ACAD,Vascular Plant,Rosales,Rosaceae,152545,Crataegus macrosperma,,Hawthorn,Present,,Uncommon,Native,,Approved
ACAD,Vascular Plant,Rosales,Rosaceae,126202,Crataegus monogyna,,"oneseed hawthorn, singleseed hawthorn",Present,,Occasional,Native,,Approved
ACAD,Vascular Plant,Rosales,Rosaceae,152574,Crataegus pedicellata,,Hawthorn,Unconfirmed,,,Native,,Approved
ACAD,Vascular Plant,Rosales,Rosaceae,126223,Crataegus succulenta,,Hawthorn,Present,,Rare,Native,,Approved
ACAD,Vascular Plant,Rosales,Rosaceae,129651,Filipendula rubra,,Queen of the Prairie,Present,,Rare,Non-native,,Approved
ACAD,Vascular Plant,Rosales,Rosaceae,129652,Filipendula ulmaria,,Queen of the Meadow,Not In Park,Historical,,Non-native,,Approved
ACAD,Vascular Plant,Rosales,Rosaceae,129653,Filipendula vulgaris,,Dropwort,Present,,Uncommon,Non-native,,Approved
ACAD,Vascular Plant,Rosales,Rosaceae,126258,Fragaria vesca ssp. americana,,Wood Strawberry,Unconfirmed,,,Native,,Approved
ACAD,Vascular Plant,Rosales,Rosaceae,126261,Fragaria virginiana,,Wild Strawberry,Present,,Common,Native,,Approved
ACAD,Vascular Plant,Rosales,Rosaceae,126252,Fragaria X ananassa,,Garden Strawberry,Unconfirmed,,,Non-native,,Approved
ACAD,Vascular Plant,Rosales,Rosaceae,126270,Geum aleppicum,,Yellow Avens,Unconfirmed,,,Native,,Approved
ACAD,Vascular Plant,Rosales,Rosaceae,126268,Geum canadense,,Avens,Present,,Uncommon,Native,,Approved
ACAD,Vascular Plant,Rosales,Rosaceae,126283,Geum rivale,,"Water Avens, Purple Avens",Present,,Uncommon,Native,,Approved
ACAD,Vascular Plant,Rosales,Rosaceae,290403,Malus sylvestris,,Apple,Present,,Occasional,Non-native,,Approved
ACAD,Vascular Plant,Rosales,Rosaceae,160582,Pentaphylloides floribunda,,Shrubby Cinquefoil,Present,,Rare,Native,,Approved
ACAD,Vascular Plant,Rosales,Rosaceae,290072,Photinia melanocarpa,,Black Chokeberry,Present,,Common,Native,,Approved
ACAD,Vascular Plant,Rosales,Rosaceae,120339,Physocarpus opulifolius,,Ninebark,Present,,Occasional,Non-native,,Approved
ACAD,Vascular Plant,Rosales,Rosaceae,126319,Potentilla argentea,,Silvery Cinquefoil,Present,,Occasional,Non-native,,Approved
ACAD,Vascular Plant,Rosales,Rosaceae,126993,Potentilla canadensis,,Dwarf Cinquefoil,Unconfirmed,,,Native,,Approved
ACAD,Vascular Plant,Rosales,Rosaceae,127030,Potentilla norvegica,,Rough Cinquefoil,Present,,Occasional,Native,,Approved
ACAD,Vascular Plant,Rosales,Rosaceae,127036,Potentilla pensylvanica,,cinquefoil,Unconfirmed,,,Native,,Approved
ACAD,Vascular Plant,Rosales,Rosaceae,215902,Potentilla pensylvanica var. pectinata,,cinquefoil,Unconfirmed,,,Native,,Approved
ACAD,Vascular Plant,Rosales,Rosaceae,127043,Potentilla recta,,Rough-fruited Cinquefoil,Present,,Uncommon,Non-native,,Approved
ACAD,Vascular Plant,Rosales,Rosaceae,127053,Potentilla simplex,,Common Cinquefoil,Present,,Common,Native,,Approved
ACAD,Vascular Plant,Rosales,Rosaceae,127074,Prunus avium,,Sweet Cherry,Present,,Unknown,Non-native,Cultivated,Approved
ACAD,Vascular Plant,Rosales,Rosaceae,127096,Prunus maritima,,Beach Plum,Unconfirmed,,,Native,,Approved
ACAD,Vascular Plant,Rosales,Rosaceae,127102,Prunus nigra,,Canada Plum,Unconfirmed,,,Non-native,,Approved
ACAD,Vascular Plant,Rosales,Rosaceae,127105,Prunus pensylvanica,,"Pin Cherry, Fire Cherry",Present,,Common,Native,,Approved
ACAD,Vascular Plant,Rosales,Rosaceae,159832,Prunus pumila,,Dwarf Cherry,Present,,Rare,Native,,Approved
ACAD,Vascular Plant,Rosales,Rosaceae,127067,Prunus serotina,,Black Cherry,Present,,Rare,Native,,Approved
ACAD,Vascular Plant,Rosales,Rosaceae,127114,Prunus virginiana,,Choke Cherry,Present,,Common,Native,,Approved
ACAD,Vascular Plant,Rosales,Rosaceae,127924,Rosa blanda,,Smooth Rose,Not In Park,Historical,,Native,,Approved
ACAD,Vascular Plant,Rosales,Rosaceae,127927,Rosa canina,,Dog rose,Present,,Occasional,Native,,Approved
ACAD,Vascular Plant,Rosales,Rosaceae,127116,Rosa carolina,,Pasture Rose,Present,,Occasional,Native,,Approved
ACAD,Vascular Plant,Rosales,Rosaceae,291035,Rosa cinnamomea,,Cinnamon Rose,Unconfirmed,,,Non-native,,Approved
ACAD,Vascular Plant,Rosales,Rosaceae,127934,Rosa eglanteria,,"Sweet Briar, Eglantine",Unconfirmed,,,Non-native,,Approved
ACAD,Vascular Plant,Rosales,Rosaceae,127943,Rosa multiflora,,Multiflora Rose,Present,,Uncommon,Non-native,,Approved
ACAD,Vascular Plant,Rosales,Rosaceae,127944,Rosa nitida,,Early Swamp Rose,Present,,Uncommon,Native,,Approved
ACAD,Vascular Plant,Rosales,Rosaceae,127117,Rosa palustris,,Swamp Rose,Present,,Uncommon,Native,,Approved
ACAD,Vascular Plant,Rosales,Rosaceae,163451,Rosa rubrifolia,,Red-leaved Rose,Present,,Uncommon,Non-native,,Approved
ACAD,Vascular Plant,Rosales,Rosaceae,127120,Rosa rugosa,,Rugosa Rose,Present,,Occasional,Non-native,,Approved
ACAD,Vascular Plant,Rosales,Rosaceae,127951,Rosa spinosissima,,"Burnet rose, Scotch rose, Scotchbriar",Present,,Uncommon,Native,,Approved
ACAD,Vascular Plant,Rosales,Rosaceae,127119,Rosa virginiana,,Virginia Rose,Present,,Common,Native,,Approved
ACAD,Vascular Plant,Rosales,Rosaceae,158205,Rosa virginiana X nitida,,Virginia Rose,Unconfirmed,,,Native,,Approved
